thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,J2.started,J3.started,J4.started,J5.started,J6.started,J7.started,J8.started,text_instruction.stopped,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,J2.numClicks,J2.timesOn,J2.timesOff,J3.numClicks,J3.timesOn,J3.timesOff,J4.numClicks,J4.timesOn,J4.timesOff,J5.numClicks,J5.timesOn,J5.timesOff,J6.numClicks,J6.timesOn,J6.timesOff,J7.numClicks,J7.timesOn,J7.timesOff,J8.numClicks,J8.timesOn,J8.timesOff,escu.started,Pasdeffort.started,__1.started,Trespeudeffort.started,escu.stopped,Pasdeffort.numClicks,Pasdeffort.timesOn,Pasdeffort.timesOff,__1.numClicks,__1.timesOn,__1.timesOff,Trespeudeffort.numClicks,Trespeudeffort.timesOn,Trespeudeffort.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.014853299944661558,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,0.053884899942204356,1.0867120999610052,1.3571467999136075,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.3028171000769362],[1.3028212999925017],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35807079996448,1.371177799999714,1.371177799999714,1.371177799999714,3.13887889997568,1,[1.7674286999972537],[1.7674320000223815],0,,,0,,,pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
,,,3.1400086999638006,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,3.1704816999845207,,3.9069005999481305,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7359031999949366],[0.7359068000223488],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9071384000126272,3.92124449997209,3.92124449997209,3.92124449997209,4.5560461999848485,1,[0.6343623000429943],[0.6343657000688836],0,,,0,,,pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
,,,4.557029499905184,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,4.5876508000073954,,5.3603629999561235,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7722605000017211],[0.7722640000283718],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.360588199924678,5.3722990999231115,5.3722990999231115,5.3722990999231115,6.155780899920501,0,,,0,,,1,[0.7833558999700472],[0.7833595999982208],pilot,001,2026-07-02_10h01.10.559,CRM_Spat,,2026.1.3,60.075250271988914,2026-07-02 10h01.11.294759 +0200,
