thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,J2.started,J3.started,J4.started,J5.started,J6.started,J7.started,J8.started,text_instruction.stopped,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,J2.numClicks,J2.timesOn,J2.timesOff,J3.numClicks,J3.timesOn,J3.timesOff,J4.numClicks,J4.timesOn,J4.timesOff,J5.numClicks,J5.timesOn,J5.timesOff,J6.numClicks,J6.timesOn,J6.timesOff,J7.numClicks,J7.timesOn,J7.timesOff,J8.numClicks,J8.timesOn,J8.timesOff,escu.started,Pasdeffort.started,escu.stopped,Pasdeffort.numClicks,Pasdeffort.timesOn,Pasdeffort.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.027606400079093874,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,0.05184319999534637,1.0678322000894696,1.2052973000099882,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[1.1530052999733016],[1.1530092000029981],0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h46.00.698,CRM_Spat,,2026.1.3,60.92419568030404,2026-07-02 09h46.01.375071 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2056882000761107,1.2186825000680983,2.1375216000014916,1,[0.9187195999547839],[0.9187225999776274],pilot,001,2026-07-02_09h46.00.698,CRM_Spat,,2026.1.3,60.92419568030404,2026-07-02 09h46.01.375071 +0200,
,,,2.138497000094503,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,2.167596000013873,,2.6874074999941513,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5193661999655887],[0.5193699999945238],0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h46.00.698,CRM_Spat,,2026.1.3,60.92419568030404,2026-07-02 09h46.01.375071 +0200,
,,,2.6882936999900267,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,2.717118600034155,,3.3706303000217304,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.653112499974668],[0.6531162000028417],0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h46.00.698,CRM_Spat,,2026.1.3,60.92419568030404,2026-07-02 09h46.01.375071 +0200,
