thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,J2.started,J3.started,J4.started,J5.started,J6.started,J7.started,J8.started,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,J2.numClicks,J2.timesOn,J2.timesOff,J3.numClicks,J3.timesOn,J3.timesOff,J4.numClicks,J4.timesOn,J4.timesOff,J5.numClicks,J5.timesOn,J5.timesOff,J6.numClicks,J6.timesOn,J6.timesOff,J7.numClicks,J7.timesOn,J7.timesOff,J8.numClicks,J8.timesOn,J8.timesOff,escu.started,Pasdeffort.started,Trespeudeffort.started,escu.stopped,Pasdeffort.numClicks,Pasdeffort.timesOn,Pasdeffort.timesOff,Trespeudeffort.numClicks,Trespeudeffort.timesOn,Trespeudeffort.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.024614499998278916,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.0457464000210166,0.7660334999673069,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7190806999569759],[0.7190843999851495],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7666086000390351,0.7812909999629483,0.7812909999629483,1.7159551000222564,0,,,1,[0.9345432999543846],[0.9345469999825582],pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
,,,1.7169304999988526,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,1.7460572000127286,2.4491772999754176,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7018178999423981],[0.7018214999698102],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4493744999635965,2.463515599956736,2.463515599956736,4.281274999957532,0,,,1,[1.8176451999461278],[1.8176482999697328],pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
,,,4.2822187000419945,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.312834899988957,4.883027500007302,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5690260999836028],[0.5690296000102535],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.883237499976531,4.896928500034846,4.896928500034846,5.665643799933605,0,,,1,[0.7685986999422312],[0.7686017999658361],pilot,001,2026-07-02_09h54.15.882,CRM_Spat,,2026.1.3,60.40697386903947,2026-07-02 09h54.16.576075 +0200,
