Targ,Mask,AnglTarg,AnglMask,thisN,thisTrialN,thisRepN,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,J2.numClicks,J2.timesOn,J2.timesOff,J3.numClicks,J3.timesOn,J3.timesOff,J4.numClicks,J4.timesOn,J4.timesOff,J5.numClicks,J5.timesOn,J5.timesOff,J6.numClicks,J6.timesOn,J6.timesOff,J7.numClicks,J7.timesOn,J7.timesOff,J8.numClicks,J8.timesOn,J8.timesOff,Pasdeffort.numClicks,Pasdeffort.timesOn,Pasdeffort.timesOff,__1.numClicks,__1.timesOn,__1.timesOff,Trespeudeffort.numClicks,Trespeudeffort.timesOn,Trespeudeffort.timesOff,__2.numClicks,__2.timesOn,__2.timesOff,Peudeffort.numClicks,Peudeffort.timesOn,Peudeffort.timesOff,__3.numClicks,__3.timesOn,__3.timesOff,Effortmodere.numClicks,Effortmodere.timesOn,Effortmodere.timesOff,__4.numClicks,__4.timesOn,__4.timesOff,Effortconsiderable.numClicks,Effortconsiderable.timesOn,Effortconsiderable.timesOff,__5.numClicks,__5.timesOn,__5.timesOff,Beaucoupdeffort.numClicks,Beaucoupdeffort.timesOn,Beaucoupdeffort.timesOff,Quedubruit.numClicks,Quedubruit.timesOn,Quedubruit.timesOff,Mask1,Mask2,AnglMask1,AnglMask2,R1_3.numClicks,R1_3.timesOn,R1_3.timesOff,R2_3.numClicks,R2_3.timesOn,R2_3.timesOff,R3_3.numClicks,R3_3.timesOn,R3_3.timesOff,R4_3.numClicks,R4_3.timesOn,R4_3.timesOff,R5_3.numClicks,R5_3.timesOn,R5_3.timesOff,R6_3.numClicks,R6_3.timesOn,R6_3.timesOff,R7_3.numClicks,R7_3.timesOn,R7_3.timesOff,R8_3.numClicks,R8_3.timesOn,R8_3.timesOff,B1_3.numClicks,B1_3.timesOn,B1_3.timesOff,B2_3.numClicks,B2_3.timesOn,B2_3.timesOff,B3_3.numClicks,B3_3.timesOn,B3_3.timesOff,B4_3.numClicks,B4_3.timesOn,B4_3.timesOff,B5_3.numClicks,B5_3.timesOn,B5_3.timesOff,B6_3.numClicks,B6_3.timesOn,B6_3.timesOff,B7_3.numClicks,B7_3.timesOn,B7_3.timesOff,B8_3.numClicks,B8_3.timesOn,B8_3.timesOff,V1_3.numClicks,V1_3.timesOn,V1_3.timesOff,V2_3.numClicks,V2_3.timesOn,V2_3.timesOff,V3_3.numClicks,V3_3.timesOn,V3_3.timesOff,V4_3.numClicks,V4_3.timesOn,V4_3.timesOff,V5_3.numClicks,V5_3.timesOn,V5_3.timesOff,V6_3.numClicks,V6_3.timesOn,V6_3.timesOff,V7_3.numClicks,V7_3.timesOn,V7_3.timesOff,V8_3.numClicks,V8_3.timesOn,V8_3.timesOff,J1_3.numClicks,J1_3.timesOn,J1_3.timesOff,J2_3.numClicks,J2_3.timesOn,J2_3.timesOff,J3_3.numClicks,J3_3.timesOn,J3_3.timesOff,J4_3.numClicks,J4_3.timesOn,J4_3.timesOff,J5_3.numClicks,J5_3.timesOn,J5_3.timesOff,J6_3.numClicks,J6_3.timesOn,J6_3.timesOff,J7_3.numClicks,J7_3.timesOn,J7_3.timesOff,J8_3.numClicks,J8_3.timesOn,J8_3.timesOff,trials_2loc.thisRepN,trials_2loc.thisTrialN,trials_2loc.thisN,trials_2loc.thisIndex,trials_3loc.thisRepN,trials_3loc.thisTrialN,trials_3loc.thisN,trials_3loc.thisIndex,thisRow.t,notes,piloting,Start.started,Starttext.started,Startbutton.started,Start.stopped,Startbutton.numClicks,Startbutton.timesOn,Startbutton.timesOff,bloc_2loc.started,text_instruction.started,Target.started,Markser.started,text_instruction.stopped,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,J2.started,J3.started,J4.started,J5.started,J6.started,J7.started,J8.started,Target.stopped,Markser.stopped,bloc_2loc.stopped,trials_2loc.R1.numClicks,trials_2loc.R1.timesOn,trials_2loc.R1.timesOff,trials_2loc.R2.numClicks,trials_2loc.R2.timesOn,trials_2loc.R2.timesOff,trials_2loc.R3.numClicks,trials_2loc.R3.timesOn,trials_2loc.R3.timesOff,trials_2loc.R4.numClicks,trials_2loc.R4.timesOn,trials_2loc.R4.timesOff,trials_2loc.R5.numClicks,trials_2loc.R5.timesOn,trials_2loc.R5.timesOff,trials_2loc.R6.numClicks,trials_2loc.R6.timesOn,trials_2loc.R6.timesOff,trials_2loc.R7.numClicks,trials_2loc.R7.timesOn,trials_2loc.R7.timesOff,trials_2loc.R8.numClicks,trials_2loc.R8.timesOn,trials_2loc.R8.timesOff,trials_2loc.B1.numClicks,trials_2loc.B1.timesOn,trials_2loc.B1.timesOff,trials_2loc.B2.numClicks,trials_2loc.B2.timesOn,trials_2loc.B2.timesOff,trials_2loc.B3.numClicks,trials_2loc.B3.timesOn,trials_2loc.B3.timesOff,trials_2loc.B4.numClicks,trials_2loc.B4.timesOn,trials_2loc.B4.timesOff,trials_2loc.B5.numClicks,trials_2loc.B5.timesOn,trials_2loc.B5.timesOff,trials_2loc.B6.numClicks,trials_2loc.B6.timesOn,trials_2loc.B6.timesOff,trials_2loc.B7.numClicks,trials_2loc.B7.timesOn,trials_2loc.B7.timesOff,trials_2loc.B8.numClicks,trials_2loc.B8.timesOn,trials_2loc.B8.timesOff,trials_2loc.V1.numClicks,trials_2loc.V1.timesOn,trials_2loc.V1.timesOff,trials_2loc.V2.numClicks,trials_2loc.V2.timesOn,trials_2loc.V2.timesOff,trials_2loc.V3.numClicks,trials_2loc.V3.timesOn,trials_2loc.V3.timesOff,trials_2loc.V4.numClicks,trials_2loc.V4.timesOn,trials_2loc.V4.timesOff,trials_2loc.V5.numClicks,trials_2loc.V5.timesOn,trials_2loc.V5.timesOff,trials_2loc.V6.numClicks,trials_2loc.V6.timesOn,trials_2loc.V6.timesOff,trials_2loc.V7.numClicks,trials_2loc.V7.timesOn,trials_2loc.V7.timesOff,trials_2loc.V8.numClicks,trials_2loc.V8.timesOn,trials_2loc.V8.timesOff,trials_2loc.J1.numClicks,trials_2loc.J1.timesOn,trials_2loc.J1.timesOff,trials_2loc.J2.numClicks,trials_2loc.J2.timesOn,trials_2loc.J2.timesOff,trials_2loc.J3.numClicks,trials_2loc.J3.timesOn,trials_2loc.J3.timesOff,trials_2loc.J4.numClicks,trials_2loc.J4.timesOn,trials_2loc.J4.timesOff,trials_2loc.J5.numClicks,trials_2loc.J5.timesOn,trials_2loc.J5.timesOff,trials_2loc.J6.numClicks,trials_2loc.J6.timesOn,trials_2loc.J6.timesOff,trials_2loc.J7.numClicks,trials_2loc.J7.timesOn,trials_2loc.J7.timesOff,trials_2loc.J8.numClicks,trials_2loc.J8.timesOn,trials_2loc.J8.timesOff,escu.started,Pasdeffort.started,__1.started,Trespeudeffort.started,__2.started,Peudeffort.started,__3.started,Effortmodere.started,__4.started,Effortconsiderable.started,__5.started,Beaucoupdeffort.started,Quedubruit.started,escu.stopped,trials_2loc.Pasdeffort.numClicks,trials_2loc.Pasdeffort.timesOn,trials_2loc.Pasdeffort.timesOff,trials_2loc.__1.numClicks,trials_2loc.__1.timesOn,trials_2loc.__1.timesOff,trials_2loc.Trespeudeffort.numClicks,trials_2loc.Trespeudeffort.timesOn,trials_2loc.Trespeudeffort.timesOff,trials_2loc.__2.numClicks,trials_2loc.__2.timesOn,trials_2loc.__2.timesOff,trials_2loc.Peudeffort.numClicks,trials_2loc.Peudeffort.timesOn,trials_2loc.Peudeffort.timesOff,trials_2loc.__3.numClicks,trials_2loc.__3.timesOn,trials_2loc.__3.timesOff,trials_2loc.Effortmodere.numClicks,trials_2loc.Effortmodere.timesOn,trials_2loc.Effortmodere.timesOff,trials_2loc.__4.numClicks,trials_2loc.__4.timesOn,trials_2loc.__4.timesOff,trials_2loc.Effortconsiderable.numClicks,trials_2loc.Effortconsiderable.timesOn,trials_2loc.Effortconsiderable.timesOff,trials_2loc.__5.numClicks,trials_2loc.__5.timesOn,trials_2loc.__5.timesOff,trials_2loc.Beaucoupdeffort.numClicks,trials_2loc.Beaucoupdeffort.timesOn,trials_2loc.Beaucoupdeffort.timesOff,trials_2loc.Quedubruit.numClicks,trials_2loc.Quedubruit.timesOn,trials_2loc.Quedubruit.timesOff,bloc_3loc.started,text_instruction_3.started,Target_2.started,Marsker1_2.started,Masker2_2.started,text_instruction_3.stopped,R1_3.started,R2_3.started,R3_3.started,R4_3.started,R5_3.started,R6_3.started,R7_3.started,R8_3.started,B1_3.started,B2_3.started,B3_3.started,B4_3.started,B5_3.started,B6_3.started,B7_3.started,B8_3.started,V1_3.started,V2_3.started,V3_3.started,V4_3.started,V5_3.started,V6_3.started,V7_3.started,V8_3.started,J1_3.started,J2_3.started,J3_3.started,J4_3.started,J5_3.started,J6_3.started,J7_3.started,J8_3.started,bloc_3loc.stopped,trials_3loc.R1_3.numClicks,trials_3loc.R1_3.timesOn,trials_3loc.R1_3.timesOff,trials_3loc.R2_3.numClicks,trials_3loc.R2_3.timesOn,trials_3loc.R2_3.timesOff,trials_3loc.R3_3.numClicks,trials_3loc.R3_3.timesOn,trials_3loc.R3_3.timesOff,trials_3loc.R4_3.numClicks,trials_3loc.R4_3.timesOn,trials_3loc.R4_3.timesOff,trials_3loc.R5_3.numClicks,trials_3loc.R5_3.timesOn,trials_3loc.R5_3.timesOff,trials_3loc.R6_3.numClicks,trials_3loc.R6_3.timesOn,trials_3loc.R6_3.timesOff,trials_3loc.R7_3.numClicks,trials_3loc.R7_3.timesOn,trials_3loc.R7_3.timesOff,trials_3loc.R8_3.numClicks,trials_3loc.R8_3.timesOn,trials_3loc.R8_3.timesOff,trials_3loc.B1_3.numClicks,trials_3loc.B1_3.timesOn,trials_3loc.B1_3.timesOff,trials_3loc.B2_3.numClicks,trials_3loc.B2_3.timesOn,trials_3loc.B2_3.timesOff,trials_3loc.B3_3.numClicks,trials_3loc.B3_3.timesOn,trials_3loc.B3_3.timesOff,trials_3loc.B4_3.numClicks,trials_3loc.B4_3.timesOn,trials_3loc.B4_3.timesOff,trials_3loc.B5_3.numClicks,trials_3loc.B5_3.timesOn,trials_3loc.B5_3.timesOff,trials_3loc.B6_3.numClicks,trials_3loc.B6_3.timesOn,trials_3loc.B6_3.timesOff,trials_3loc.B7_3.numClicks,trials_3loc.B7_3.timesOn,trials_3loc.B7_3.timesOff,trials_3loc.B8_3.numClicks,trials_3loc.B8_3.timesOn,trials_3loc.B8_3.timesOff,trials_3loc.V1_3.numClicks,trials_3loc.V1_3.timesOn,trials_3loc.V1_3.timesOff,trials_3loc.V2_3.numClicks,trials_3loc.V2_3.timesOn,trials_3loc.V2_3.timesOff,trials_3loc.V3_3.numClicks,trials_3loc.V3_3.timesOn,trials_3loc.V3_3.timesOff,trials_3loc.V4_3.numClicks,trials_3loc.V4_3.timesOn,trials_3loc.V4_3.timesOff,trials_3loc.V5_3.numClicks,trials_3loc.V5_3.timesOn,trials_3loc.V5_3.timesOff,trials_3loc.V6_3.numClicks,trials_3loc.V6_3.timesOn,trials_3loc.V6_3.timesOff,trials_3loc.V7_3.numClicks,trials_3loc.V7_3.timesOn,trials_3loc.V7_3.timesOff,trials_3loc.V8_3.numClicks,trials_3loc.V8_3.timesOn,trials_3loc.V8_3.timesOff,trials_3loc.J1_3.numClicks,trials_3loc.J1_3.timesOn,trials_3loc.J1_3.timesOff,trials_3loc.J2_3.numClicks,trials_3loc.J2_3.timesOn,trials_3loc.J2_3.timesOff,trials_3loc.J3_3.numClicks,trials_3loc.J3_3.timesOn,trials_3loc.J3_3.timesOff,trials_3loc.J4_3.numClicks,trials_3loc.J4_3.timesOn,trials_3loc.J4_3.timesOff,trials_3loc.J5_3.numClicks,trials_3loc.J5_3.timesOn,trials_3loc.J5_3.timesOff,trials_3loc.J6_3.numClicks,trials_3loc.J6_3.timesOn,trials_3loc.J6_3.timesOff,trials_3loc.J7_3.numClicks,trials_3loc.J7_3.timesOn,trials_3loc.J7_3.timesOff,trials_3loc.J8_3.numClicks,trials_3loc.J8_3.timesOn,trials_3loc.J8_3.timesOff,trials_3loc.Pasdeffort.numClicks,trials_3loc.Pasdeffort.timesOn,trials_3loc.Pasdeffort.timesOff,trials_3loc.__1.numClicks,trials_3loc.__1.timesOn,trials_3loc.__1.timesOff,trials_3loc.Trespeudeffort.numClicks,trials_3loc.Trespeudeffort.timesOn,trials_3loc.Trespeudeffort.timesOff,trials_3loc.__2.numClicks,trials_3loc.__2.timesOn,trials_3loc.__2.timesOff,trials_3loc.Peudeffort.numClicks,trials_3loc.Peudeffort.timesOn,trials_3loc.Peudeffort.timesOff,trials_3loc.__3.numClicks,trials_3loc.__3.timesOn,trials_3loc.__3.timesOff,trials_3loc.Effortmodere.numClicks,trials_3loc.Effortmodere.timesOn,trials_3loc.Effortmodere.timesOff,trials_3loc.__4.numClicks,trials_3loc.__4.timesOn,trials_3loc.__4.timesOff,trials_3loc.Effortconsiderable.numClicks,trials_3loc.Effortconsiderable.timesOn,trials_3loc.Effortconsiderable.timesOff,trials_3loc.__5.numClicks,trials_3loc.__5.timesOn,trials_3loc.__5.timesOff,trials_3loc.Beaucoupdeffort.numClicks,trials_3loc.Beaucoupdeffort.timesOn,trials_3loc.Beaucoupdeffort.timesOff,trials_3loc.Quedubruit.numClicks,trials_3loc.Quedubruit.timesOn,trials_3loc.Quedubruit.timesOff,End.started,EndButton.started,Endtext.started,End.stopped,EndButton.numClicks,EndButton.timesOn,EndButton.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.00978459999896586,0.026245899964123964,0.026245899964123964,1.4608257999643683,1,[1.4344294001348317],[1.4344332001637667],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-07-08_11h01.35.989,CRM_Spat,,2026.1.3,59.993184750254386,2026-07-08 11h01.37.546667 +0200,
E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Delta_Vert_3,E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Alpha_Rouge_1,30,-30,0,0,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7365297998767346],[0.7365359999239445],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8852244999725372],[0.8852344998158514],0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,1.5080330001655966,,,,,,,,,,1.4993744001258165,1.5080330001655966,1.9747854667405287,1.9747854667405287,2.0080169001594186,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,3.491415200056508,4.092183799948543,4.191213099984452,4.228406599955633,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.7365297998767346],[0.7365359999239445],0,,,0,,,0,,,0,,,4.2307351001072675,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,4.242297400021926,5.1284777000546455,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8852244999725372],[0.8852344998158514],0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-07-08_11h01.35.989,CRM_Spat,,2026.1.3,59.993184750254386,2026-07-08 11h01.37.546667 +0200,
E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T1_M_Delta_Vert_3,E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Alpha_Rouge_1,30,-30,1,1,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.4028262000065297],[0.4028305998072028],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.4193082998972386],[0.41931220004335046],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,5.158293500076979,,,,,,,,,,5.141480799997225,5.158293500076979,5.641592366682986,5.641592366682986,5.6586548001505435,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,7.158514100126922,,,7.561824700096622,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.4028262000065297],[0.4028305998072028],0,,,0,,,0,,,0,,,7.601338100153953,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,7.624278400093317,8.043912100140005,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.4193082998972386],[0.41931220004335046],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-07-08_11h01.35.989,CRM_Spat,,2026.1.3,59.993184750254386,2026-07-08 11h01.37.546667 +0200,
E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T2_M_Delta_Vert_3,E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Alpha_Rouge_1,30,-30,2,2,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.23753780010156333],[0.2375475000590086],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.3026052999775857],[0.30260910000652075],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,8.07484420016408,,,,,,,,,,8.062276000156999,8.07484420016408,8.558708566768717,8.558708566768717,8.575186500092968,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,10.074851900106296,,,10.31304890010506,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.23753780010156333],[0.2375475000590086],0,,,0,,,0,,,0,,,10.34832420013845,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.357719599967822,10.660661099944264,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.3026052999775857],[0.30260910000652075],0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-07-08_11h01.35.989,CRM_Spat,,2026.1.3,59.993184750254386,2026-07-08 11h01.37.546667 +0200,
E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Delta_Vert_3,,30,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.26866269996389747],[0.26866629999130964],0,,,0,,,0,,,0,,,E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Alpha_Rouge_1,E:\ACERI\LE_EF_EEG\LE_EF\CRMLE\external_files\sound\FR\T0_M_Alpha_Rouge_1,-30,-30,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.203335199970752],[0.20333940000273287],0,,,0,,,0,,,0,,,,,,,0,0,0,0,10.708137399982661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.932088600005955,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,12.958290399983525,13.22730220016092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.692407400114462,10.708137399982661,11.174958866617333,11.174958866617333,11.174958866617333,11.208611400099471,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.69098039995879,12.894803400151432,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.203335199970752],[0.20333940000273287],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.26866269996389747],[0.26866629999130964],0,,,0,,,0,,,0,,,,,,,,,,pilot,001,2026-07-08_11h01.35.989,CRM_Spat,,2026.1.3,59.993184750254386,2026-07-08 11h01.37.546667 +0200,
