thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,escu.started,escu.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.023829399957321584,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.06008359999395907,0.9002264000009745,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8389090999262407],[0.8389177999924868],0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h41.57.527,CRM_Spat,,2026.1.3,59.672422263353404,2026-07-01 10h41.58.440705 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.900414300034754,0.9004530999809504,pilot,001,2026-07-01_10h41.57.527,CRM_Spat,,2026.1.3,59.672422263353404,2026-07-01 10h41.58.440705 +0200,
,,,0.9013656999450177,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,0.9440616000210866,1.1156150000169873,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.17041559994686395],[0.17042370000854135],0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h41.57.527,CRM_Spat,,2026.1.3,59.672422263353404,2026-07-01 10h41.58.440705 +0200,
,,,1.1172049000160769,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.1610406000399962,1.2683770000003278,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.10568459995556623],[0.10569599992595613],0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h41.57.527,CRM_Spat,,2026.1.3,59.672422263353404,2026-07-01 10h41.58.440705 +0200,
