thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,text_instruction.stopped,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,escu.started,escu.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.0268824000377208,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,0.06166280002798885,1.1122601999668404,6.134714099927805,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[6.070964299957268],[6.070972800021991],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h50.13.413,CRM_Spat,,2026.1.3,58.84769158988623,2026-07-01 10h50.14.725057 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1349692000076175,6.135009199962951,pilot,001,2026-07-01_10h50.13.413,CRM_Spat,,2026.1.3,58.84769158988623,2026-07-01 10h50.14.725057 +0200,
,,,6.1363380999537185,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,6.178575900034048,,6.7530616000294685,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5720813999651],[0.5720937999431044],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h50.13.413,CRM_Spat,,2026.1.3,58.84769158988623,2026-07-01 10h50.14.725057 +0200,
,,,6.7551102000288665,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,6.794991799979471,,7.666345600038767,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.8694580000592396],[0.8694645999930799],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h50.13.413,CRM_Spat,,2026.1.3,58.84769158988623,2026-07-01 10h50.14.725057 +0200,
