thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,text_instruction.stopped,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,escu.started,escu.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.028469700017012656,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,0.07911060005426407,1.178828400094062,26.469150200020522,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[26.389185199979693],[26.3891927000368],0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h46.27.280,CRM_Spat,,2026.1.3,60.3518877261869,2026-07-01 10h46.28.375844 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.469605400110595,26.46964490006212,pilot,001,2026-07-01_10h46.27.280,CRM_Spat,,2026.1.3,60.3518877261869,2026-07-01 10h46.28.375844 +0200,
,,,26.47092170000542,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,26.512358400039375,,27.03556440002285,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.5210431999294087],[0.5210529000032693],0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h46.27.280,CRM_Spat,,2026.1.3,60.3518877261869,2026-07-01 10h46.28.375844 +0200,
,,,27.039016000111587,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,27.09518340008799,,27.350085700047202,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,[0.254059600061737],[0.25406680000014603],0,,,0,,,0,,,0,,,,,pilot,001,2026-07-01_10h46.27.280,CRM_Spat,,2026.1.3,60.3518877261869,2026-07-01 10h46.28.375844 +0200,
