thisRow.t,notes,piloting,trial.started,text_instruction.started,R1.started,R2.started,R3.started,R4.started,R5.started,R6.started,R7.started,R8.started,B1.started,B2.started,B3.started,B4.started,B5.started,B6.started,B7.started,B8.started,V1.started,V2.started,V3.started,V4.started,V5.started,V6.started,V7.started,V8.started,J1.started,J2.started,J3.started,J4.started,J5.started,J6.started,J7.started,J8.started,trial.stopped,R1.numClicks,R1.timesOn,R1.timesOff,R2.numClicks,R2.timesOn,R2.timesOff,R3.numClicks,R3.timesOn,R3.timesOff,R4.numClicks,R4.timesOn,R4.timesOff,R5.numClicks,R5.timesOn,R5.timesOff,R6.numClicks,R6.timesOn,R6.timesOff,R7.numClicks,R7.timesOn,R7.timesOff,R8.numClicks,R8.timesOn,R8.timesOff,B1.numClicks,B1.timesOn,B1.timesOff,B2.numClicks,B2.timesOn,B2.timesOff,B3.numClicks,B3.timesOn,B3.timesOff,B4.numClicks,B4.timesOn,B4.timesOff,B5.numClicks,B5.timesOn,B5.timesOff,B6.numClicks,B6.timesOn,B6.timesOff,B7.numClicks,B7.timesOn,B7.timesOff,B8.numClicks,B8.timesOn,B8.timesOff,V1.numClicks,V1.timesOn,V1.timesOff,V2.numClicks,V2.timesOn,V2.timesOff,V3.numClicks,V3.timesOn,V3.timesOff,V4.numClicks,V4.timesOn,V4.timesOff,V5.numClicks,V5.timesOn,V5.timesOff,V6.numClicks,V6.timesOn,V6.timesOff,V7.numClicks,V7.timesOn,V7.timesOff,V8.numClicks,V8.timesOn,V8.timesOff,J1.numClicks,J1.timesOn,J1.timesOff,J2.numClicks,J2.timesOn,J2.timesOff,J3.numClicks,J3.timesOn,J3.timesOff,J4.numClicks,J4.timesOn,J4.timesOff,J5.numClicks,J5.timesOn,J5.timesOff,J6.numClicks,J6.timesOn,J6.timesOff,J7.numClicks,J7.timesOn,J7.timesOff,J8.numClicks,J8.timesOn,J8.timesOff,escu.started,Pasdeffort.started,escu.stopped,Pasdeffort.numClicks,Pasdeffort.timesOn,Pasdeffort.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,True,0.018344899988733232,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.055341599974781275,0.7069559000665322,0,,,0,,,1,[0.6500751000130549],[0.6500788000412285],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7073622000170872,0.7219819000456482,1.4403172000311315,1,[0.7182233000639826],[0.7182266000891104],pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
,,,1.4412857999559492,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,1.4714858999941498,2.174483200069517,0,,,0,,,1,[0.701187500031665],[0.7011908000567928],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1747083000373095,2.1901288999943063,2.8734313000459224,1,[0.6831811000593007],[0.6831842999672517],pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
,,,2.8744391000363976,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,2.9053927999921143,3.5404437000397593,0,,,0,,,1,[0.6334751000395045],[0.6334786000661552],0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.540619199979119,3.5556443000677973,4.089232700061984,1,[0.5334874000400305],[0.5334907000651583],pilot,001,2026-07-02_09h52.24.073,CRM_Spat,,2026.1.3,59.84683999917738,2026-07-02 09h52.24.729292 +0200,
